 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, rowcost
F# aeolian (6#), 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 0+0:0:0:0:0, 236+0:46:3:0:78
Gb locrian (6b), 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 9+0:0:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:3, 9+0:0:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 229+0:6:0:0:124
F# locrian (6#), 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:1, 3+0:1:0:0:0, 7+0:4:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 8+0:4:1:0:3, 4+0:0:0:0:0, 7+0:2:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 186+0:44:1:0:19
Cb major (7b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 208+0:6:0:0:95
C# major (7#), 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:3, 6+0:0:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:2, 9+0:2:0:0:4, 6+0:3:0:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:4, 9+0:4:1:0:6, 5+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:2, 0+0:0:0:0:0, 236+0:46:3:0:112
Ab minor (7b), 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 179+0:6:0:0:65
A# minor (7#), 2+0:1:1:0:2, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 2+0:1:1:0:2, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:5, 7+0:1:0:0:7, 6+0:0:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:8, 6+0:3:0:0:6, 6+0:1:0:0:6, 5+0:0:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:6, 4+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:4, 3+0:0:0:0:3, 7+0:3:0:0:7, 9+0:4:1:0:9, 5+0:0:0:0:5, 9+0:2:0:0:8, 5+0:0:0:0:5, 0+0:0:0:0:0, 233+0:46:3:0:224
Ab minor mel (7b), 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 145+0:6:0:0:67
A# minor mel (7#), 2+0:1:1:0:2, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 2+0:1:1:0:2, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:5, 7+0:1:0:0:7, 6+0:0:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:8, 6+0:3:0:0:6, 6+0:1:0:0:6, 5+0:0:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:6, 4+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:4, 3+0:0:0:0:3, 8+0:3:0:0:7, 9+0:4:1:0:9, 5+0:0:0:0:5, 9+0:2:0:0:8, 5+0:0:0:0:5, 0+0:0:0:0:0, 236+0:46:3:0:224
Cb major blues (7b), 5+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 7+0:0:0:0:5, 6+0:0:0:0:5, 7+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 9+0:0:0:0:6, 5+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:4, 9+0:0:0:0:6, 5+0:0:0:0:4, 1+0:0:0:0:0, 240+0:6:0:0:170
C# major blues (7#), 5+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:4, 6+0:0:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:2, 7+0:4:0:0:7, 4+0:0:0:0:2, 9+0:2:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 8+0:3:0:0:5, 9+0:4:1:0:7, 5+0:0:0:0:3, 9+0:2:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 247+0:44:1:0:149
Ab minor blues (7b), 5+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 7+0:0:0:0:5, 6+0:0:0:0:5, 7+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 9+0:0:0:0:6, 5+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:4, 9+0:0:0:0:6, 5+0:0:0:0:4, 1+0:0:0:0:0, 240+0:6:0:0:170
A# minor blues (7#), 5+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:4, 6+0:0:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:2, 7+0:4:0:0:7, 4+0:0:0:0:2, 9+0:2:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 8+0:3:0:0:5, 9+0:4:1:0:7, 5+0:0:0:0:3, 9+0:2:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 247+0:44:1:0:149
Cb dorian (7b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
C# dorian (7#), 3+0:1:1:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:1:1:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:4, 6+0:0:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:2, 7+0:4:0:0:7, 4+0:0:0:0:2, 9+0:2:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 8+0:3:0:0:5, 9+0:4:1:0:7, 5+0:0:0:0:3, 9+0:2:0:0:5, 5+0:0:0:0:3, 0+0:0:0:0:0, 239+0:46:3:0:144
Cb phrygian (7b), 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 9+0:0:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:3, 9+0:0:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 229+0:6:0:0:124
C# phrygian (7#), 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 0+0:0:0:0:0, 236+0:46:3:0:78
Cb lydian (7b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
C# lydian (7#), 3+0:1:1:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:1:1:0:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:4, 6+0:0:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:2, 7+0:4:0:0:7, 4+0:0:0:0:2, 9+0:2:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 8+0:3:0:0:5, 9+0:4:1:0:7, 5+0:0:0:0:3, 9+0:2:0:0:5, 5+0:0:0:0:3, 0+0:0:0:0:0, 239+0:46:3:0:144
Cb mixolydian (7b), 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 9+0:0:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:3, 9+0:0:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 229+0:6:0:0:124
